site_id,year,species_lump,tidal_elevation,count
K,2003,Mytilus californianus,2.34177,1
K,2003,Mytilus californianus,2.34667,1
K,2003,Mytilus californianus,2.32066,1
K,2003,Mytilus californianus,2.29465,1
K,2003,Mytilus californianus,2.26862,1
K,2003,Mytilus californianus,2.24258,1
K,2003,Mytilus californianus,2.21667,1
K,2003,Mytilus californianus,2.12782,1
K,2003,Mytilus californianus,2.03907,1
K,2003,Mytilus californianus,1.95039,1
K,2003,Mytilus californianus,1.86185,1
K,2003,Mytilus californianus,1.77339,1
K,2003,Mytilus californianus,1.68499,1
K,2003,Mytilus californianus,1.59667,1
K,2003,Mytilus californianus,1.05667,1
K,2003,Mytilus californianus,1.72667,1
K,2003,Mytilus californianus,1.8116,1
K,2003,Mytilus californianus,1.89667,1
K,2003,Mytilus californianus,1.87655,1
K,2003,Mytilus californianus,1.85658,1
K,2003,Mytilus californianus,1.83667,1
K,2003,Mytilus californianus,1.81656,1
K,2003,Mytilus californianus,1.79663,1
K,2003,Mytilus californianus,1.77667,1
K,2003,Mytilus californianus,1.83168,1
K,2003,Mytilus californianus,1.88667,1
K,2003,Mytilus californianus,1.87474,1
K,2003,Mytilus californianus,1.86273,1
K,2003,Mytilus californianus,1.85083,1
K,2003,Mytilus californianus,1.83885,1
K,2003,Mytilus californianus,1.82667,1
K,2003,Mytilus californianus,1.68667,1
K,2003,Mytilus californianus,1.78667,1
K,2003,Mytilus californianus,1.6132,1
K,2003,Mytilus californianus,1.52667,1
K,2003,Mytilus californianus,1.53667,1
K,2003,Mytilus californianus,1.444,1
K,2003,Mytilus californianus,1.35145,1
K,2003,Mytilus californianus,1.16667,1
K,2003,Mytilus californianus,1.07166,1
K,2003,Mytilus californianus,0.97667,1
K,2003,Mytilus californianus,-0.1433,1
K,2003,Mytilus californianus,-0.0933,1
K,2003,Mytilus californianus,-0.0012,1
K,2003,Mytilus californianus,0.19084,1
K,2003,Mytilus californianus,0.57477,1
K,2003,Mytilus californianus,0.76667,1
K,2003,Mytilus californianus,0.77667,1
K,2003,Mytilus californianus,0.74667,1
K,2003,Mytilus californianus,0.68171,1
K,2003,Mytilus californianus,0.61667,1
K,2003,Mytilus californianus,0.60648,1
K,2003,Mytilus californianus,0.59624,1
K,2003,Mytilus californianus,0.58597,1
K,2003,Mytilus californianus,0.57553,1
K,2003,Mytilus californianus,2.39667,1
K,2003,Mytilus californianus,1.40164,1
K,2003,Mytilus californianus,2.22429,1
K,2003,Mytilus californianus,2.26895,1
K,2003,Mytilus californianus,2.28083,1
K,2003,Mytilus californianus,2.28667,1
K,2003,Mytilus californianus,2.28072,1
K,2003,Mytilus californianus,2.27473,1
K,2003,Mytilus californianus,2.26882,1
K,2003,Mytilus californianus,2.26277,1
K,2003,Mytilus californianus,2.2931,1
K,2003,Mytilus californianus,2.3471,1
K,2003,Mytilus californianus,2.03346,1
K,2003,Mytilus californianus,2.00701,1
K,2003,Mytilus californianus,2.00721,1
K,2003,Mytilus californianus,2.00719,1
K,2003,Mytilus californianus,2.00695,1
K,2003,Mytilus californianus,2.00667,1
K,2003,Mytilus californianus,1.88176,1
K,2003,Mytilus californianus,1.75667,1
K,2003,Mytilus californianus,1.75674,1
K,2003,Mytilus californianus,1.75667,1
K,2003,Mytilus californianus,1.80175,1
K,2003,Mytilus californianus,1.84667,1
K,2003,Mytilus californianus,1.70344,1
K,2003,Mytilus californianus,1.56011,1
K,2003,Mytilus californianus,1.41667,1
K,2003,Mytilus californianus,0.53169,1
K,2003,Mytilus californianus,0.94667,1
K,2003,Mytilus californianus,1.04168,1
K,2003,Mytilus californianus,1.13667,1
K,2003,Mytilus californianus,1.54667,1
K,2003,Mytilus californianus,1.58166,1
K,2003,Mytilus californianus,1.61667,1
K,2003,Mytilus californianus,1.59167,1
K,2003,Mytilus californianus,1.56667,1
K,2003,Mytilus californianus,1.48262,1
K,2003,Mytilus californianus,1.47043,1
K,2003,Mytilus californianus,1.4585,1
K,2003,Mytilus californianus,0.94994,1
K,2003,Mytilus californianus,0.45329,1
K,2003,Mytilus californianus,-0.0384,1
K,2003,Mytilus californianus,1.00832,1
K,2003,Mytilus californianus,0.975,1
K,2003,Mytilus californianus,0.49941,1
K,2003,Mytilus californianus,0.785,1
K,2003,Mytilus californianus,0.54031,1
K,2003,Mytilus californianus,0.61412,1
K,2003,Mytilus californianus,0.68802,1
K,2003,Mytilus californianus,0.55502,1
K,2003,Mytilus californianus,0.49498,1
K,2003,Mytilus californianus,0.43,1
K,2003,Mytilus californianus,0.44834,1
K,2003,Mytilus californianus,0.53834,1
K,2003,Mytilus californianus,0.485,1
K,2003,Mytilus californianus,0.53102,1
K,2003,Mytilus californianus,0.275,1
K,2003,Mytilus californianus,0.255,1
K,2003,Mytilus californianus,0.18353,1
K,2003,Mytilus californianus,0.32213,1
K,2003,Mytilus californianus,0.1907,1
K,2003,Mytilus californianus,0.0449,1
K,2003,Mytilus californianus,0.17833,1
K,2003,Mytilus californianus,1.2675,1
K,2003,Mytilus californianus,1.24304,1
K,2003,Mytilus californianus,1.18492,1
K,2003,Mytilus californianus,1.025,1
K,2003,Mytilus californianus,0.67988,1
K,2003,Mytilus californianus,0.71005,1
K,2003,Mytilus californianus,0.71703,1
K,2003,Mytilus californianus,0.70135,1
K,2003,Mytilus californianus,0.68458,1
K,2003,Mytilus californianus,0.66976,1
K,2003,Mytilus californianus,0.65311,1
K,2003,Mytilus californianus,1.04284,1
K,2003,Mytilus californianus,0.96672,1
K,2003,Mytilus californianus,0.24594,1
K,2003,Mytilus californianus,0.33393,1
K,2003,Mytilus californianus,0.42089,1
K,2003,Mytilus californianus,0.50842,1
K,2003,Mytilus californianus,0.595,1
K,2003,Mytilus californianus,0.38598,1
K,2003,Mytilus californianus,0.1769,1
K,2003,Mytilus californianus,-0.0326,1
K,2003,Mytilus californianus,0.16521,1
K,2003,Mytilus californianus,0.1118,1
K,2003,Mytilus californianus,-0.025,1
K,2003,Mytilus californianus,1.36764,1
K,2003,Mytilus californianus,1.26892,1
K,2003,Mytilus californianus,0.65045,1
K,2003,Mytilus californianus,0.93855,1
K,2003,Mytilus californianus,1.0123,1
K,2003,Mytilus californianus,1.08621,1
K,2003,Mytilus californianus,1.15835,1
K,2003,Mytilus californianus,1.23007,1
K,2003,Mytilus californianus,1.20949,1
K,2003,Mytilus californianus,1.09762,1
K,2003,Mytilus californianus,0.985,1
K,2003,Mytilus californianus,0.9954,1
K,2003,Mytilus californianus,1.005,1
K,2003,Mytilus californianus,1.33118,1
K,2003,Mytilus californianus,1.38253,1
K,2003,Mytilus californianus,1.4332,1
K,2003,Mytilus californianus,1.48279,1
K,2003,Mytilus californianus,1.14992,1
K,2003,Mytilus californianus,0.68911,1
K,2003,Mytilus californianus,0.22792,1
K,2003,Mytilus californianus,0.59102,1
K,2003,Mytilus californianus,1.295,1
K,2003,Mytilus californianus,0.56824,1
K,2003,Mytilus californianus,0.675,1
K,2003,Mytilus californianus,0.685,1
K,2003,Mytilus californianus,0.56788,1
K,2003,Mytilus californianus,0.405,1
K,2003,Mytilus californianus,0.545,1
K,2003,Mytilus californianus,0.36508,1
K,2003,Mytilus californianus,0.425,1
K,2003,Mytilus californianus,0.665,1
K,2003,Mytilus californianus,0.135,1
K,2003,Mytilus californianus,1.28096,1
K,2003,Mytilus californianus,1.27164,1
K,2003,Mytilus californianus,1.20438,1
K,2003,Mytilus californianus,1.13857,1
K,2003,Mytilus californianus,1.07171,1
K,2003,Mytilus californianus,1.265,1
K,2003,Mytilus californianus,1.20011,1
K,2003,Mytilus californianus,1.135,1
K,2003,Mytilus californianus,1.17382,1
K,2003,Mytilus californianus,1.21186,1
K,2003,Mytilus californianus,1.25036,1
K,2003,Mytilus californianus,1.28756,1
K,2003,Mytilus californianus,1.32435,1
K,2003,Mytilus californianus,1.36005,1
K,2003,Mytilus californianus,1.39607,1
K,2003,Mytilus californianus,1.3237,1
K,2003,Mytilus californianus,1.215,1
K,2003,Mytilus californianus,1.22769,1
K,2003,Mytilus californianus,1.23946,1
K,2003,Mytilus californianus,1.30787,1
K,2003,Mytilus californianus,1.43297,1
K,2003,Mytilus californianus,1.49593,1
K,2003,Mytilus californianus,1.49696,1
K,2003,Mytilus californianus,1.49647,1
K,2003,Mytilus californianus,1.495,1
K,2003,Mytilus californianus,1.58312,1
K,2003,Mytilus californianus,1.67108,1
K,2003,Mytilus californianus,1.61827,1
K,2003,Mytilus californianus,1.42474,1
K,2003,Mytilus californianus,1.2317,1
K,2003,Mytilus californianus,1.03921,1
K,2003,Mytilus californianus,0.69894,1
K,2003,Mytilus californianus,0.77709,1
K,2003,Mytilus californianus,0.40776,1
K,2003,Mytilus californianus,0.29857,1
K,2003,Mytilus californianus,-0.0837,1
K,2003,Mytilus californianus,-0.1023,1
K,2003,Mytilus californianus,0.24271,1
K,2003,Mytilus californianus,1.21302,1
K,2003,Mytilus californianus,1.20888,1
K,2003,Mytilus californianus,1.205,1
K,2003,Mytilus californianus,0.865,1
K,2003,Mytilus californianus,1.18412,1
K,2003,Mytilus californianus,1.10041,1
K,2003,Mytilus californianus,1.01689,1
K,2003,Mytilus californianus,1.09966,1
K,2003,Mytilus californianus,1.18257,1
K,2003,Mytilus californianus,1.21653,1
K,2003,Mytilus californianus,1.10256,1
K,2003,Mytilus californianus,0.98868,1
K,2003,Mytilus californianus,1.11155,1
K,2003,Mytilus californianus,1.14312,1
K,2003,Mytilus californianus,1.17483,1
K,2003,Mytilus californianus,1.20639,1
K,2003,Mytilus californianus,1.23804,1
K,2003,Mytilus californianus,1.2693,1
K,2003,Mytilus californianus,1.18503,1
K,2003,Mytilus californianus,1.08168,1
K,2003,Mytilus californianus,1.19129,1
K,2003,Mytilus californianus,1.22368,1
K,2003,Mytilus californianus,1.25693,1
K,2003,Mytilus californianus,1.289,1
K,2003,Mytilus californianus,1.31978,1
K,2003,Mytilus californianus,1.27655,1
K,2003,Mytilus californianus,1.34427,1
K,2003,Mytilus californianus,1.38174,1
K,2003,Mytilus californianus,1.32838,1
K,2003,Mytilus californianus,1.12719,1
K,2003,Mytilus californianus,0.87691,1
K,2003,Mytilus californianus,0.62611000000000006,1
K,2003,Mytilus californianus,0.375,1
K,2003,Mytilus californianus,0.74592,1
K,2003,Mytilus californianus,0.62959,1
K,2003,Mytilus californianus,0.295,1
K,2003,Mytilus californianus,0.7809,1
K,2003,Mytilus californianus,0.1325,1
K,2003,Mytilus californianus,-0.105,1
K,2004,Mytilus californianus,1.58168,1
K,2004,Mytilus californianus,1.27667,1
K,2004,Mytilus californianus,1.83678,1
K,2004,Mytilus californianus,1.8467,1
K,2004,Mytilus californianus,1.85667,1
K,2004,Mytilus californianus,1.72169,1
K,2004,Mytilus californianus,1.58667,1
K,2004,Mytilus californianus,1.18667,1
K,2004,Mytilus californianus,1.14343,1
K,2004,Mytilus californianus,1.19174,1
K,2004,Mytilus californianus,1.86667,1
K,2004,Mytilus californianus,1.93702,1
K,2004,Mytilus californianus,2.00713,1
K,2004,Mytilus californianus,2.07709,1
K,2004,Mytilus californianus,2.14701,1
K,2004,Mytilus californianus,2.21688,1
K,2004,Mytilus californianus,2.22832,1
K,2004,Mytilus californianus,2.16989,1
K,2004,Mytilus californianus,1.99407,1
K,2004,Mytilus californianus,1.93544,1
K,2004,Mytilus californianus,1.87667,1
K,2004,Mytilus californianus,1.73667,1
K,2004,Mytilus californianus,1.84346,1
K,2004,Mytilus californianus,1.95012,1
K,2004,Mytilus californianus,2.05667,1
K,2004,Mytilus californianus,2.02282,1
K,2004,Mytilus californianus,1.98891,1
K,2004,Mytilus californianus,1.95478,1
K,2004,Mytilus californianus,1.92074,1
K,2004,Mytilus californianus,1.88667,1
K,2004,Mytilus californianus,1.76243,1
K,2004,Mytilus californianus,1.63813,1
K,2004,Mytilus californianus,1.51378,1
K,2004,Postelsia palmaeformis,1.38942,1
K,2004,Mytilus californianus,1.265,1
K,2004,Mytilus californianus,0.97834,1
K,2004,Mytilus californianus,0.81978,1
K,2004,Mytilus californianus,0.78927,1
K,2004,Mytilus californianus,0.75875,1
K,2004,Mytilus californianus,0.72836,1
K,2004,Mytilus californianus,0.69773,1
K,2004,Mytilus californianus,0.66711,1
K,2004,Mytilus californianus,0.6367,1
K,2004,Mytilus californianus,0.60583,1
K,2004,Mytilus californianus,0.575,1
K,2004,Mytilus californianus,0.39502,1
K,2004,Mytilus californianus,0.21502,1
K,2004,Mytilus californianus,2.08667,1
K,2004,Mytilus californianus,2.08667,1
K,2004,Mytilus californianus,2.13445,1
K,2004,Mytilus californianus,2.18235,1
K,2004,Mytilus californianus,2.23042,1
K,2004,Mytilus californianus,2.27852,1
K,2004,Mytilus californianus,2.32667,1
K,2004,Mytilus californianus,1.48667,1
K,2004,Mytilus californianus,1.88667,1
K,2004,Mytilus californianus,2.10667,1
K,2004,Mytilus californianus,2.21671,1
K,2004,Mytilus californianus,2.32667,1
K,2004,Mytilus californianus,2.34343,1
K,2004,Mytilus californianus,2.36014,1
K,2004,Mytilus californianus,2.36674,1
K,2004,Mytilus californianus,2.35667,1
K,2004,Mytilus californianus,2.29667,1
K,2004,Mytilus californianus,2.09667,1
K,2004,Mytilus californianus,2.03667,1
K,2004,Mytilus californianus,1.94068,1
K,2004,Mytilus californianus,1.8448,1
K,2004,Mytilus californianus,1.74882,1
K,2004,Mytilus californianus,1.6529,1
K,2004,Mytilus californianus,1.55667,1
K,2004,Mytilus californianus,1.03667,1
K,2004,Postelsia palmaeformis,1.03667,1
K,2004,Mytilus californianus,0.55667,1
K,2004,Mytilus californianus,0.69667,1
K,2004,Mytilus californianus,0.61667,1
K,2004,Mytilus californianus,-0.0233,1
K,2004,Mytilus californianus,1.06667,1
K,2004,Mytilus californianus,1.24166,1
K,2004,Postelsia palmaeformis,1.26667,1
K,2004,Postelsia palmaeformis,1.22665,1
K,2004,Postelsia palmaeformis,1.18665,1
K,2004,Postelsia palmaeformis,1.14667,1
K,2004,Postelsia palmaeformis,1.12665,1
K,2004,Mytilus californianus,1.10663,1
K,2004,Postelsia palmaeformis,1.08659,1
K,2004,Mytilus californianus,1.08659,1
K,2004,Postelsia palmaeformis,1.06668,1
K,2004,Mytilus californianus,1.02672,1
K,2004,Mytilus californianus,1.00668,1
K,2004,Mytilus californianus,0.98668,1
K,2004,Mytilus californianus,0.96667,1
K,2004,Mytilus californianus,0.90667,1
K,2004,Mytilus californianus,0.8067,1
K,2004,Mytilus californianus,0.70669,1
K,2004,Mytilus californianus,0.60667,1
K,2004,Mytilus californianus,0.62005,1
K,2004,Mytilus californianus,0.6334,1
K,2004,Mytilus californianus,2.00252,1
K,2004,Mytilus californianus,1.99452,1
K,2004,Mytilus californianus,1.94653,1
K,2004,Mytilus californianus,1.75667,1
K,2004,Mytilus californianus,2.39879,1
K,2004,Mytilus californianus,2.46667,1
K,2004,Mytilus californianus,2.43684,1
K,2004,Mytilus californianus,2.42675,1
K,2004,Mytilus californianus,2.40667,1
K,2004,Mytilus californianus,2.39878,1
K,2004,Mytilus californianus,2.39092,1
K,2004,Mytilus californianus,2.38273,1
K,2004,Mytilus californianus,2.37484,1
K,2004,Mytilus californianus,2.36667,1
K,2004,Mytilus californianus,2.23168,1
K,2004,Mytilus californianus,1.92667,1
K,2004,Mytilus californianus,2.12667,1
K,2004,Mytilus californianus,2.18171,1
K,2004,Mytilus californianus,2.23667,1
K,2004,Mytilus californianus,2.20667,1
K,2004,Mytilus californianus,2.17667,1
K,2004,Mytilus californianus,2.21159,1
K,2004,Mytilus californianus,2.22911,1
K,2004,Mytilus californianus,2.24667,1
K,2004,Mytilus californianus,2.2126,1
K,2004,Mytilus californianus,2.17877,1
K,2004,Mytilus californianus,2.14486,1
K,2004,Mytilus californianus,2.11081,1
K,2004,Mytilus californianus,2.07667,1
K,2004,Mytilus californianus,1.91667,1
K,2004,Mytilus californianus,1.86667,1
K,2004,Mytilus californianus,1.91667,1
K,2004,Mytilus californianus,1.88005,1
K,2004,Mytilus californianus,1.84341,1
K,2004,Mytilus californianus,1.80667,1
K,2004,Mytilus californianus,1.74679,1
K,2004,Mytilus californianus,1.68667,1
K,2004,Mytilus californianus,1.58352,1
K,2004,Mytilus californianus,1.48005,1
K,2004,Mytilus californianus,1.37667,1
K,2004,Mytilus californianus,1.15653,1
K,2004,Mytilus californianus,0.93648,1
K,2004,Mytilus californianus,0.71647,1
K,2004,Mytilus californianus,0.49653,1
K,2004,Mytilus californianus,0.27667,1
K,2004,Mytilus californianus,-0.2033,1
K,2004,Mytilus californianus,-0.2033,1
K,2004,Mytilus californianus,0.44667,1
K,2004,Mytilus californianus,0.49667,1
K,2004,Mytilus californianus,0.44667,1
K,2004,Mytilus californianus,0.55667,1
K,2004,Mytilus californianus,0.68667,1
K,2004,Postelsia palmaeformis,0.66667,1
K,2004,Mytilus californianus,0.84339,1
K,2004,Mytilus californianus,0.92007,1
K,2004,Mytilus californianus,0.84667,1
K,2004,Mytilus californianus,0.77354,1
K,2004,Mytilus californianus,0.73673,1
K,2004,Mytilus californianus,0.69976,1
K,2004,Mytilus californianus,0.66282,1
K,2004,Mytilus californianus,0.62581,1
K,2004,Mytilus californianus,0.58827,1
K,2004,Mytilus californianus,0.55069,1
K,2004,Mytilus californianus,0.51289,1
K,2004,Mytilus californianus,0.475,1
K,2004,Mytilus californianus,2.29666,1
K,2004,Mytilus californianus,1.52069,1
K,2004,Mytilus californianus,2.25667,1
K,2004,Mytilus californianus,2.67007,1
K,2004,Mytilus californianus,2.67345,1
K,2004,Mytilus californianus,2.31667,1
K,2004,Mytilus californianus,2.3221,1
K,2004,Mytilus californianus,2.33192,1
K,2004,Mytilus californianus,2.33697,1
K,2004,Mytilus californianus,2.34177,1
K,2004,Mytilus californianus,2.34667,1
K,2004,Mytilus californianus,2.32066,1
K,2004,Mytilus californianus,2.29465,1
K,2004,Mytilus californianus,2.26862,1
K,2004,Mytilus californianus,2.24258,1
K,2004,Mytilus californianus,2.21667,1
K,2004,Mytilus californianus,2.12782,1
K,2004,Mytilus californianus,2.03907,1
K,2004,Mytilus californianus,1.95039,1
K,2004,Mytilus californianus,1.86185,1
K,2004,Mytilus californianus,1.77339,1
K,2004,Mytilus californianus,1.68499,1
K,2004,Mytilus californianus,1.59667,1
K,2004,Mytilus californianus,1.72667,1
K,2004,Mytilus californianus,1.8116,1
K,2004,Mytilus californianus,1.89667,1
K,2004,Mytilus californianus,1.87655,1
K,2004,Mytilus californianus,1.85658,1
K,2004,Mytilus californianus,1.83667,1
K,2004,Mytilus californianus,1.81656,1
K,2004,Mytilus californianus,1.79663,1
K,2004,Mytilus californianus,1.77667,1
K,2004,Mytilus californianus,1.83168,1
K,2004,Mytilus californianus,1.88667,1
K,2004,Mytilus californianus,1.87474,1
K,2004,Mytilus californianus,1.86273,1
K,2004,Mytilus californianus,1.85083,1
K,2004,Mytilus californianus,1.83885,1
K,2004,Mytilus californianus,1.82667,1
K,2004,Mytilus californianus,1.68667,1
K,2004,Mytilus californianus,1.78667,1
K,2004,Mytilus californianus,1.69995,1
K,2004,Mytilus californianus,1.6132,1
K,2004,Mytilus californianus,1.52667,1
K,2004,Mytilus californianus,1.53667,1
K,2004,Mytilus californianus,1.444,1
K,2004,Mytilus californianus,1.35145,1
K,2004,Mytilus californianus,1.25904,1
K,2004,Mytilus californianus,1.16667,1
K,2004,Mytilus californianus,0.97667,1
K,2004,Mytilus californianus,-0.1433,1
K,2004,Mytilus californianus,-0.0933,1
K,2004,Mytilus californianus,0.38285,1
K,2004,Mytilus californianus,0.57477,1
K,2004,Mytilus californianus,0.76667,1
K,2004,Mytilus californianus,0.77667,1
K,2004,Mytilus californianus,0.74667,1
K,2004,Mytilus californianus,0.68171,1
K,2004,Mytilus californianus,0.61667,1
K,2004,Mytilus californianus,0.60648,1
K,2004,Mytilus californianus,0.59624,1
K,2004,Mytilus californianus,0.58597,1
K,2004,Mytilus californianus,0.57553,1
K,2004,Mytilus californianus,0.565,1
K,2004,Mytilus californianus,2.37662,1
K,2004,Mytilus californianus,1.68166,1
K,2004,Mytilus californianus,2.22429,1
K,2004,Mytilus californianus,2.23513,1
K,2004,Mytilus californianus,2.24593,1
K,2004,Mytilus californianus,2.27495,1
K,2004,Mytilus californianus,2.28083,1
K,2004,Mytilus californianus,2.28667,1
K,2004,Mytilus californianus,2.28072,1
K,2004,Mytilus californianus,2.27473,1
K,2004,Mytilus californianus,2.26882,1
K,2004,Mytilus californianus,2.26277,1
K,2004,Mytilus californianus,2.2931,1
K,2004,Mytilus californianus,2.3471,1
K,2004,Mytilus californianus,2.03346,1
