group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,survey_date,target_assemblage,species_code,plot_code,total,plot_area_m2,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2021,Spring,SP21,161,3/7/21,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2021,Fall,FA21,163,10/7/21,postelsia,POSPAL,1,25,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2021,Fall,FA21,163,10/7/21,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2022,Spring,SP22,165,3/25/22,postelsia,POSPAL,1,15,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2022,Spring,SP22,165,3/25/22,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2022,Fall,FA22,167,10/25/22,postelsia,POSPAL,1,31,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2022,Fall,FA22,167,10/25/22,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2023,Spring,SP23,169,4/27/23,postelsia,POSPAL,1,327,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2023,Spring,SP23,169,4/27/23,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2023,Fall,FA23,171,11/15/23,postelsia,POSPAL,1,10,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2023,Fall,FA23,171,11/15/23,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2024,Spring,SP24,173,5/9/24,postelsia,POSPAL,1,184,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2024,Spring,SP24,173,5/9/24,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,1999,Fall,FA99,75,12/20/99,postelsia,POSPAL,1,192,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2000,Spring,SP00,77,4/11/00,postelsia,POSPAL,1,1839,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2000,Summer,SU00,78,7/4/00,postelsia,POSPAL,1,2091,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2000,Fall,FA00,79,12/11/00,postelsia,POSPAL,1,446,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2001,Spring,SP01,81,6/6/01,postelsia,POSPAL,1,4690,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2001,Fall,FA01,83,12/15/01,postelsia,POSPAL,1,545,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2002,Spring,SP02,85,4/9/02,postelsia,POSPAL,1,4455,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2002,Fall,FA02,87,8/7/02,postelsia,POSPAL,1,2326,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2003,Spring,SP03,89,5/21/03,postelsia,POSPAL,1,7454,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2004,Spring,SP04,93,5/8/04,postelsia,POSPAL,1,4884,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2005,Spring,SP05,97,4/25/05,postelsia,POSPAL,1,1373,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2006,Spring,SP06,101,4/19/06,postelsia,POSPAL,1,4166,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2006,Fall,FA06,103,12/5/06,postelsia,POSPAL,1,374,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2007,Spring,SP07,105,6/4/07,postelsia,POSPAL,1,4995,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2007,Fall,FA07,107,10/28/07,postelsia,POSPAL,1,730,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2008,Spring,SP08,109,4/23/08,postelsia,POSPAL,1,9306,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2008,Fall,FA08,111,10/13/08,postelsia,POSPAL,1,1074,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2009,Spring,SP09,113,4/5/09,postelsia,POSPAL,1,2671,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2010,Spring,SP10,117,5/15/10,postelsia,POSPAL,1,13430,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2010,Fall,FA10,119,10/8/10,postelsia,POSPAL,1,1590,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2011,Fall,FA11,123,11/27/11,postelsia,POSPAL,1,1292,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2013,Spring,SP13,129,5/29/13,postelsia,POSPAL,1,11280,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2013,Fall,FA13,131,10/18/13,postelsia,POSPAL,1,963,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2015,Spring,SP15,137,5/21/15,postelsia,POSPAL,1,15,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2016,Spring,SP16,141,5/12/16,postelsia,POSPAL,1,13,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2017,Spring,SP17,145,3/7/17,postelsia,POSPAL,1,40,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2019,Fall,FA19,155,11/13/19,postelsia,POSPAL,1,130,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2020,Spring,SP20,157,5/12/20,postelsia,POSPAL,1,714,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2020,Fall,FA20,159,11/1/20,postelsia,POSPAL,1,225,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2021,Spring,SP21,161,3/24/21,postelsia,POSPAL,1,1767,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2021,Fall,FA21,163,11/19/21,postelsia,POSPAL,1,19,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2022,Spring,SP22,165,5/4/22,postelsia,POSPAL,1,424,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2022,Fall,FA22,167,11/22/22,postelsia,POSPAL,1,78,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2023,Spring,SP23,169,5/10/23,postelsia,POSPAL,1,1023,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2023,Fall,FA23,171,10/29/23,postelsia,POSPAL,1,125,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Sandhill Bluff,SAD,36.9801712,-122.15503,36.9801712,-122.15503,6050,2024,Spring,SP24,173,5/1/24,postelsia,POSPAL,1,800,150,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2000,Summer,SU00,78,6/5/00,postelsia,POSPAL,1,1477,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2000,Fall,FA00,79,12/12/00,postelsia,POSPAL,1,86,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2001,Spring,SP01,81,5/25/01,postelsia,POSPAL,1,2903,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2001,Fall,FA01,83,12/13/01,postelsia,POSPAL,1,222,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2002,Spring,SP02,85,4/29/02,postelsia,POSPAL,1,1409,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2002,Fall,FA02,87,12/3/02,postelsia,POSPAL,1,124,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2003,Spring,SP03,89,5/19/03,postelsia,POSPAL,1,1595,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2003,Fall,FA03,91,1/22/04,postelsia,POSPAL,1,240,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2004,Spring,SP04,93,5/7/04,postelsia,POSPAL,1,627,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2004,Fall,FA04,95,12/13/04,postelsia,POSPAL,1,30,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2005,Spring,SP05,97,5/25/05,postelsia,POSPAL,1,623,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Mal Paso,MAL,36.47993851,-121.93913,36.47993851,-121.93913,6160,2005,Fall,FA05,99,12/14/05,postelsia,POSPAL,1,64,36,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2004,Fall,FA04,95,11/11/04,postelsia,POSPAL,1,49,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2005,Spring,SP05,97,3/8/05,postelsia,POSPAL,1,654,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2005,Fall,FA05,99,11/14/05,postelsia,POSPAL,1,177,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2006,Spring,SP06,101,3/10/06,postelsia,POSPAL,1,1411,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2006,Fall,FA06,103,11/7/06,postelsia,POSPAL,1,158,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2007,Spring,SP07,105,3/16/07,postelsia,POSPAL,1,1726,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2007,Fall,FA07,107,10/26/07,postelsia,POSPAL,1,246,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2008,Spring,SP08,109,3/17/08,postelsia,POSPAL,1,3185,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2008,Fall,FA08,111,11/15/08,postelsia,POSPAL,1,59,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2009,Spring,SP09,113,3/8/09,postelsia,POSPAL,1,571,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2009,Fall,FA09,115,11/4/09,postelsia,POSPAL,1,211,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2010,Spring,SP10,117,3/26/10,postelsia,POSPAL,1,1641,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2010,Fall,FA10,119,11/5/10,postelsia,POSPAL,1,176,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2011,Spring,SP11,121,4/20/11,postelsia,POSPAL,1,2281,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2011,Fall,FA11,123,10/28/11,postelsia,POSPAL,1,227,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2012,Spring,SP12,125,4/9/12,postelsia,POSPAL,1,1163,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2012,Fall,FA12,127,10/16/12,postelsia,POSPAL,1,269,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2013,Spring,SP13,129,4/27/13,postelsia,POSPAL,1,1867,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2013,Fall,FA13,131,11/4/13,postelsia,POSPAL,1,222,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2014,Spring,SP14,133,4/17/14,postelsia,POSPAL,1,1631,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2014,Fall,FA14,135,11/22/14,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2015,Spring,SP15,137,4/20/15,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2015,Fall,FA15,139,10/27/15,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2016,Spring,SP16,141,4/10/16,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2016,Fall,FA16,143,10/17/16,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2017,Spring,SP17,145,2/8/17,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2017,Fall,FA17,147,11/5/17,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2018,Fall,FA18,151,11/24/18,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2019,Fall,FA19,155,10/29/19,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2020,Fall,FA20,159,10/18/20,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2021,Fall,FA21,163,11/6/21,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2022,Fall,FA22,167,11/8/22,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Point Sierra Nevada,PSN,35.72882843,-121.31866,35.72882843,-121.31866,6250,2023,Fall,FA23,171,10/29/23,postelsia,POSPAL,1,0,12,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2008,Spring,SP08,109,4/6/08,postelsia,POSPAL,1,3858,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2008,Spring,SP08,109,4/6/08,postelsia,POSPAL,2,1893,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2008,Spring,SP08,109,4/6/08,postelsia,POSPAL,3,1615,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2009,Spring,SP09,113,4/5/09,postelsia,POSPAL,1,674,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2009,Spring,SP09,113,4/5/09,postelsia,POSPAL,2,718,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
