"","doy","t","temp","seas","thresh"
"542",159,2007-06-07,11.11,11.7567,13.1426
"543",160,2007-06-08,12.95,11.7988,13.2031
"544",161,2007-06-09,11.93,11.8447,13.2608
"545",162,2007-06-10,12.62,11.8947,13.3198
"546",163,2007-06-11,10.64,11.9459,13.379
"547",164,2007-06-12,9.78,11.9968,13.4355
"548",165,2007-06-13,9.79,12.0482,13.4926
"549",166,2007-06-14,9.76,12.0995,13.5503
"550",167,2007-06-15,9.52,12.151,13.6086
"551",168,2007-06-16,10.21,12.2006,13.6643
"552",169,2007-06-17,9.22,12.2476,13.7159
"553",170,2007-06-18,9.1,12.2903,13.7643
"554",171,2007-06-19,9.87,12.3284,13.8075
"555",172,2007-06-20,12.07,12.3659,13.849
"556",173,2007-06-21,11.71,12.4026,13.8866
"557",174,2007-06-22,12.87,12.4391,13.9248
"558",175,2007-06-23,12.49,12.4766,13.9638
"559",176,2007-06-24,12.04,12.5146,14.0041
"560",177,2007-06-25,10.96,12.5547,14.0455
"561",178,2007-06-26,11.12,12.5969,14.0863
"562",179,2007-06-27,12.78,12.6438,14.127
"563",180,2007-06-28,11.61,12.6962,14.1683
"564",181,2007-06-29,12.12,12.7544,14.2097
"565",182,2007-06-30,13.17,12.8173,14.2515
"566",183,2007-07-01,13.05,12.8822,14.2899
"567",184,2007-07-02,13.08,12.9492,14.3291
"568",185,2007-07-03,13.16,13.0193,14.3719
"569",186,2007-07-04,12.27,13.091,14.417
"570",187,2007-07-05,12.96,13.164,14.4627
"571",188,2007-07-06,13.35,13.2358,14.5117
"572",189,2007-07-07,14.13,13.3061,14.5583
"573",190,2007-07-08,13.77,13.3724,14.6052
"574",191,2007-07-09,13.31,13.4325,14.6488
"575",192,2007-07-10,12.78,13.4878,14.691
"576",193,2007-07-11,12.49,13.5396,14.7313
"577",194,2007-07-12,11.5,13.5889,14.7685
"578",195,2007-07-13,11.5,13.636,14.8059
"579",196,2007-07-14,12.79,13.6802,14.8405
"580",197,2007-07-15,12.92,13.7231,14.8741
"581",198,2007-07-16,13.18,13.7637,14.906
"582",199,2007-07-17,13.28,13.8044,14.9406
"583",200,2007-07-18,14.25,13.8446,14.9793
"584",201,2007-07-19,15.04,13.8858,15.0177
"585",202,2007-07-20,15.27,13.9286,15.057
"586",203,2007-07-21,15.62,13.9704,15.0983
"587",204,2007-07-22,16.74,14.0097,15.1364
"588",205,2007-07-23,16.78,14.0471,15.1728
"589",206,2007-07-24,16.76,14.0823,15.2079
"590",207,2007-07-25,16.91,14.1159,15.2395
"591",208,2007-07-26,15.67,14.1482,15.2697
"592",209,2007-07-27,15.11,14.18,15.3027
"593",210,2007-07-28,15.67,14.2093,15.3359
"594",211,2007-07-29,13.44,14.2355,15.3648
"595",212,2007-07-30,12.4,14.257,15.3897
"596",213,2007-07-31,12.76,14.275,15.4115
"597",214,2007-08-01,14.08,14.2912,15.4343
"598",215,2007-08-02,14.19,14.3067,15.4522
"599",216,2007-08-03,13.88,14.3208,15.4719
"600",217,2007-08-04,13.8,14.3324,15.4825
"601",218,2007-08-05,13.45,14.3416,15.4932
"602",219,2007-08-06,13.92,14.3487,15.4999
"603",220,2007-08-07,13.42,14.3524,15.5028
"604",221,2007-08-08,13.14,14.3529,15.4998
"605",222,2007-08-09,12.79,14.3552,15.4989
"606",223,2007-08-10,12.28,14.3594,15.4989
"607",224,2007-08-11,12.52,14.3633,15.4995
"608",225,2007-08-12,12.49,14.3655,15.5007
"609",226,2007-08-13,12.7,14.3662,15.5028
"610",227,2007-08-14,13.57,14.3651,15.5072
"611",228,2007-08-15,13.83,14.3626,15.5125
"612",229,2007-08-16,14.83,14.3563,15.5189
"613",230,2007-08-17,13,14.3453,15.5192
"614",231,2007-08-18,13.99,14.3293,15.5128
"615",232,2007-08-19,13.09,14.3097,15.5037
"616",233,2007-08-20,13.16,14.2844,15.4878
"617",234,2007-08-21,13.56,14.2547,15.4553
"618",235,2007-08-22,14,14.2235,15.4181
"619",236,2007-08-23,12.92,14.1915,15.3764
"620",237,2007-08-24,13.49,14.1585,15.3321
"621",238,2007-08-25,13.44,14.1242,15.289
"622",239,2007-08-26,13.12,14.0888,15.2457
"623",240,2007-08-27,13.17,14.0537,15.2009
"624",241,2007-08-28,13.73,14.0198,15.1573
"625",242,2007-08-29,14.7,13.988,15.1176
"626",243,2007-08-30,15.38,13.9582,15.0852
"627",244,2007-08-31,13.79,13.9293,15.0555
"628",245,2007-09-01,12.88,13.9005,15.0281
"629",246,2007-09-02,12.99,13.8707,15.0046
"630",247,2007-09-03,13.41,13.8402,14.9795
"631",248,2007-09-04,13.88,13.8088,14.955
"632",249,2007-09-05,12.58,13.7766,14.9289
"633",250,2007-09-06,11.67,13.7441,14.9019
"634",251,2007-09-07,10.89,13.7117,14.8758
"635",252,2007-09-08,11.12,13.6793,14.8503
"636",253,2007-09-09,12.34,13.6448,14.8232
"637",254,2007-09-10,12.08,13.6083,14.7957
"638",255,2007-09-11,12.47,13.5716,14.7675
"639",256,2007-09-12,12.74,13.5356,14.7378
"640",257,2007-09-13,12.6,13.4995,14.7058
"641",258,2007-09-14,13.51,13.4632,14.6723
"642",259,2007-09-15,13.18,13.4266,14.6385
"643",260,2007-09-16,14.62,13.3913,14.6021
"644",261,2007-09-17,14.15,13.3578,14.5659
"645",262,2007-09-18,13.7,13.3258,14.5292
"646",263,2007-09-19,12.79,13.2948,14.4922
"647",264,2007-09-20,12.12,13.2654,14.4532
"648",265,2007-09-21,11.59,13.2372,14.4259
"649",266,2007-09-22,11.32,13.2071,14.4017
"650",267,2007-09-23,11.41,13.1754,14.3774
"651",268,2007-09-24,10.76,13.1438,14.3537
"652",269,2007-09-25,10.8,13.1117,14.3303
"653",270,2007-09-26,11.54,13.079,14.3061
"654",271,2007-09-27,11.72,13.0444,14.2813
"655",272,2007-09-28,11.86,13.008,14.2555
"656",273,2007-09-29,10.73,12.9705,14.2293
"657",274,2007-09-30,10.37,12.9331,14.2003
"658",275,2007-10-01,10.83,12.896,14.1711
"659",276,2007-10-02,11.08,12.8591,14.139
"660",277,2007-10-03,11.91,12.8229,14.1079
"661",278,2007-10-04,12.28,12.7871,14.078
"662",279,2007-10-05,10.56,12.7501,14.0453
"663",280,2007-10-06,10.21,12.7126,14.0095
"664",281,2007-10-07,10.02,12.6745,13.9776
"665",282,2007-10-08,10.45,12.6343,13.9467
"666",283,2007-10-09,10.74,12.5926,13.9134
"667",284,2007-10-10,10.75,12.5491,13.8789
"668",285,2007-10-11,11.11,12.5029,13.8432
"669",286,2007-10-12,11.25,12.4548,13.8075
"670",287,2007-10-13,11.04,12.4052,13.7763
"671",288,2007-10-14,11.11,12.3554,13.7459
"672",289,2007-10-15,10.88,12.3053,13.7163
"673",290,2007-10-16,10.89,12.2569,13.6884
"674",291,2007-10-17,11.21,12.2102,13.6637
"675",292,2007-10-18,11.74,12.1658,13.6429
"676",293,2007-10-19,11.96,12.1253,13.6248
"677",294,2007-10-20,12.12,12.0875,13.6108
"678",295,2007-10-21,11.84,12.0524,13.6075
"679",296,2007-10-22,11.93,12.02,13.606
"680",297,2007-10-23,12.06,11.9909,13.6013
"681",298,2007-10-24,12.64,11.9647,13.599
"682",299,2007-10-25,12.08,11.9406,13.5992
"683",300,2007-10-26,11.28,11.918,13.5993
"684",301,2007-10-27,11.26,11.8964,13.5971
"685",302,2007-10-28,11.31,11.8752,13.5798
"686",303,2007-10-29,10.85,11.8539,13.5561
"687",304,2007-10-30,10.96,11.8319,13.5321
"688",305,2007-10-31,11.03,11.8093,13.5072
"689",306,2007-11-01,10.88,11.7865,13.4814
"690",307,2007-11-02,10.34,11.7639,13.4567
"691",308,2007-11-03,10.18,11.741,13.431
"692",309,2007-11-04,9.98,11.7175,13.404
"693",310,2007-11-05,9.99,11.6947,13.3783
"694",311,2007-11-06,9.91,11.6726,13.3556
"695",312,2007-11-07,9.99,11.6506,13.3299
"696",313,2007-11-08,10.25,11.6299,13.3045
"697",314,2007-11-09,10.34,11.6101,13.2846
"698",315,2007-11-10,10.57,11.5909,13.2648
"699",316,2007-11-11,10.3,11.5727,13.2532
"700",317,2007-11-12,10.23,11.5542,13.2428
"701",318,2007-11-13,10.53,11.5356,13.2283
"702",319,2007-11-14,10.81,11.5168,13.215
"703",320,2007-11-15,10.73,11.4984,13.2013
"704",321,2007-11-16,10.73,11.4791,13.1839
"705",322,2007-11-17,10.9,11.4586,13.1627
"706",323,2007-11-18,11.13,11.4367,13.1399
"707",324,2007-11-19,11.02,11.413,13.117
"708",325,2007-11-20,10.62,11.3886,13.0929
"709",326,2007-11-21,10.2,11.3646,13.0635
"710",327,2007-11-22,10.62,11.3407,13.0299
"711",328,2007-11-23,10.3,11.3165,12.9988
"712",329,2007-11-24,10.1,11.2916,12.9666
"713",330,2007-11-25,10.24,11.2653,12.9306
"714",331,2007-11-26,9.68,11.2372,12.8929
"715",332,2007-11-27,9.98,11.2079,12.8561
"716",333,2007-11-28,9.66,11.1783,12.8332
"717",334,2007-11-29,9.56,11.1487,12.8163
"718",335,2007-11-30,9.26,11.1188,12.7996
"719",336,2007-12-01,8.77,11.0884,12.7829
"720",337,2007-12-02,8.71,11.0569,12.765
"721",338,2007-12-03,9.24,11.0241,12.7466
"722",339,2007-12-04,9.63,10.9907,12.727
"723",340,2007-12-05,9.64,10.9572,12.7073
"724",341,2007-12-06,9.64,10.9239,12.6891
"725",342,2007-12-07,9.51,10.8915,12.6709
"726",343,2007-12-08,8.9,10.86,12.6537
"727",344,2007-12-09,8.77,10.8291,12.6361
"728",345,2007-12-10,9.52,10.7989,12.6157
"729",346,2007-12-11,9.32,10.7699,12.5959
"730",347,2007-12-12,9.26,10.7411,12.5673
"731",348,2007-12-13,9.17,10.7131,12.5328
"732",349,2007-12-14,9.34,10.6861,12.4906
"733",350,2007-12-15,9.37,10.6599,12.4366
"734",351,2007-12-16,9.34,10.6348,12.3805
"735",352,2007-12-17,9.32,10.6115,12.3263
"736",353,2007-12-18,9.49,10.5899,12.2751
"737",354,2007-12-19,9.51,10.5702,12.2279
"738",355,2007-12-20,9.49,10.5518,12.1826
"739",356,2007-12-21,9.12,10.5343,12.1375
"740",357,2007-12-22,8.73,10.5176,12.0963
"741",358,2007-12-23,9.03,10.5021,12.067
"742",359,2007-12-24,9.26,10.488,12.0421
"743",360,2007-12-25,9.03,10.4754,12.0204
"744",361,2007-12-26,8.88,10.4642,12.0017
"745",362,2007-12-27,8.88,10.4547,11.9832
"746",363,2007-12-28,8.61,10.4461,11.9664
"747",364,2007-12-29,8.62,10.4383,11.9497
"748",365,2007-12-30,8.95,10.4312,11.9325
"749",366,2007-12-31,8.8,10.4246,11.9154
"750",1,2008-01-01,7.99,10.4183,11.8983
"751",2,2008-01-02,8.61,10.4124,11.8823
"752",3,2008-01-03,8.81,10.4072,11.8665
"753",4,2008-01-04,9.05,10.4023,11.8512
"754",5,2008-01-05,9.14,10.3975,11.8334
"755",6,2008-01-06,9.1,10.3932,11.8143
"756",7,2008-01-07,9.25,10.3883,11.7984
"757",8,2008-01-08,9.26,10.383,11.7817
"758",9,2008-01-09,9.39,10.3769,11.7648
"759",10,2008-01-10,9.71,10.3701,11.7479
"760",11,2008-01-11,9.8,10.3625,11.7284
"761",12,2008-01-12,9.91,10.3553,11.6986
"762",13,2008-01-13,10.01,10.3483,11.6692
"763",14,2008-01-14,9.73,10.3417,11.6488
"764",15,2008-01-15,9.56,10.3352,11.6378
"765",16,2008-01-16,9.48,10.3285,11.6292
"766",17,2008-01-17,9.45,10.3216,11.6239
"767",18,2008-01-18,9.65,10.3148,11.6191
"768",19,2008-01-19,9.47,10.3084,11.6145
"769",20,2008-01-20,9.55,10.3025,11.6083
"770",21,2008-01-21,9.48,10.2971,11.6028
"771",22,2008-01-22,8.67,10.292,11.5962
"772",23,2008-01-23,8.69,10.2868,11.5832
"773",24,2008-01-24,8.78,10.2817,11.5686
"774",25,2008-01-25,8.61,10.2764,11.5571
"775",26,2008-01-26,9.15,10.271,11.549
"776",27,2008-01-27,9.22,10.266,11.5446
"777",28,2008-01-28,8.6,10.2612,11.5417
"778",29,2008-01-29,8.55,10.2558,11.5403
"779",30,2008-01-30,8.76,10.2495,11.5406
"780",31,2008-01-31,8.73,10.2427,11.54
"781",32,2008-02-01,8.89,10.2357,11.5394
"782",33,2008-02-02,8.62,10.2286,11.538
"783",34,2008-02-03,8.82,10.2214,11.5351
"784",35,2008-02-04,8.66,10.2134,11.5326
"785",36,2008-02-05,8.51,10.205,11.5315
"786",37,2008-02-06,8.72,10.1955,11.5291
"787",38,2008-02-07,8.9,10.185,11.5216
"788",39,2008-02-08,9.01,10.1744,11.5126
"789",40,2008-02-09,9.24,10.164,11.5039
"790",41,2008-02-10,9.23,10.1541,11.4952
"791",42,2008-02-11,9.35,10.1446,11.4868
"792",43,2008-02-12,9.16,10.1353,11.4905
"793",44,2008-02-13,9.38,10.1259,11.499
"794",45,2008-02-14,9.14,10.1168,11.5082
"795",46,2008-02-15,9.3,10.1079,11.5194
"796",47,2008-02-16,9.29,10.0993,11.5299
"797",48,2008-02-17,9.22,10.0912,11.5374
"798",49,2008-02-18,9.11,10.0835,11.5448
"799",50,2008-02-19,9.09,10.0757,11.5497
"800",51,2008-02-20,9.34,10.0676,11.5543
"801",52,2008-02-21,9.58,10.0598,11.5583
"802",53,2008-02-22,9.6,10.0521,11.5623
"803",54,2008-02-23,9.25,10.0452,11.5657
"804",55,2008-02-24,9.26,10.0388,11.5683
"805",56,2008-02-25,9.5,10.0329,11.567
"806",57,2008-02-26,9.41,10.0277,11.5638
"807",58,2008-02-27,9.31,10.0231,11.5582
"808",59,2008-02-28,9.3,10.0192,11.5523
"809",60,2008-02-29,9.54,10.0164,11.547
"810",61,2008-03-01,9.1,10.0154,11.5421
"811",62,2008-03-02,9.09,10.0158,11.5405
"812",63,2008-03-03,8.89,10.0165,11.5392
"813",64,2008-03-04,8.97,10.0179,11.5393
"814",65,2008-03-05,8.82,10.0197,11.5418
"815",66,2008-03-06,8.96,10.0228,11.5447
"816",67,2008-03-07,9.11,10.027,11.5528
"817",68,2008-03-08,9.26,10.0326,11.562
"818",69,2008-03-09,9.66,10.0396,11.5719
"819",70,2008-03-10,10.23,10.0472,11.5828
"820",71,2008-03-11,9.82,10.0551,11.5903
"821",72,2008-03-12,9.51,10.063,11.5955
"822",73,2008-03-13,9.61,10.0709,11.6003
"823",74,2008-03-14,9.63,10.0794,11.6039
"824",75,2008-03-15,9.84,10.088,11.6062
"825",76,2008-03-16,9.37,10.0962,11.6033
"826",77,2008-03-17,9.01,10.1033,11.5987
"827",78,2008-03-18,9.35,10.1105,11.5935
"828",79,2008-03-19,9.33,10.117,11.5845
"829",80,2008-03-20,9.19,10.1229,11.5717
"830",81,2008-03-21,9.53,10.1287,11.5569
"831",82,2008-03-22,9.49,10.1349,11.5421
"832",83,2008-03-23,9.3,10.141,11.5247
"833",84,2008-03-24,9.61,10.1466,11.5081
"834",85,2008-03-25,9.02,10.1516,11.4959
"835",86,2008-03-26,9.85,10.1555,11.4839
"836",87,2008-03-27,9.08,10.1589,11.4727
"837",88,2008-03-28,9.07,10.1624,11.4623
"838",89,2008-03-29,8.68,10.1657,11.4537
"839",90,2008-03-30,8.55,10.1693,11.4464
"840",91,2008-03-31,8.33,10.1732,11.4423
"841",92,2008-04-01,8,10.1769,11.4381
"842",93,2008-04-02,8.04,10.1797,11.4319
"843",94,2008-04-03,8.62,10.1833,11.4283
"844",95,2008-04-04,9.5,10.1874,11.4253
"845",96,2008-04-05,9.13,10.1923,11.4233
"846",97,2008-04-06,9.43,10.1984,11.4223
"847",98,2008-04-07,10.08,10.2059,11.4205
"848",99,2008-04-08,9.65,10.2143,11.4174
"849",100,2008-04-09,9.99,10.2229,11.415
"850",101,2008-04-10,8.88,10.2313,11.4125
"851",102,2008-04-11,8.61,10.2397,11.4134
"852",103,2008-04-12,9.22,10.2482,11.4167
"853",104,2008-04-13,9.68,10.2575,11.4224
"854",105,2008-04-14,8.94,10.2663,11.4285
"855",106,2008-04-15,8.9,10.277,11.4352
"856",107,2008-04-16,8.83,10.2881,11.4461
"857",108,2008-04-17,8.95,10.2987,11.4574
"858",109,2008-04-18,9.06,10.3076,11.4655
"859",110,2008-04-19,8.36,10.3153,11.4772
"860",111,2008-04-20,8.57,10.3221,11.4939
"861",112,2008-04-21,8.43,10.3291,11.513
"862",113,2008-04-22,8.18,10.3347,11.5308
"863",114,2008-04-23,8.45,10.3404,11.552
"864",115,2008-04-24,8.67,10.3466,11.5725
"865",116,2008-04-25,8.89,10.354,11.5887
"866",117,2008-04-26,8.94,10.361,11.604
"867",118,2008-04-27,9.21,10.3692,11.619
"868",119,2008-04-28,NA,10.3798,11.6385
"869",120,2008-04-29,NA,10.3934,11.6639
"870",121,2008-04-30,NA,10.4088,11.689
"871",122,2008-05-01,10.11,10.4248,11.7112
"872",123,2008-05-02,9.84,10.4404,11.731
"873",124,2008-05-03,10.33,10.4586,11.7523
"874",125,2008-05-04,9.59,10.4778,11.7785
"875",126,2008-05-05,9.11,10.4975,11.7974
"876",127,2008-05-06,9.75,10.5179,11.8143
"877",128,2008-05-07,9.17,10.5386,11.8302
"878",129,2008-05-08,8.87,10.5591,11.8439
"879",130,2008-05-09,8.5,10.5799,11.8632
"880",131,2008-05-10,8.74,10.6011,11.8835
"881",132,2008-05-11,8.75,10.6251,11.9065
"882",133,2008-05-12,8.58,10.6531,11.9325
"883",134,2008-05-13,9.99,10.6845,11.9599
"884",135,2008-05-14,9.52,10.7169,11.9864
"885",136,2008-05-15,9.67,10.7523,12.0134
"886",137,2008-05-16,9.07,10.7892,12.0426
"887",138,2008-05-17,11.07,10.8297,12.0765
"888",139,2008-05-18,9.88,10.8748,12.1142
"889",140,2008-05-19,10.9,10.9253,12.1608
"890",141,2008-05-20,11.55,10.9792,12.2103
"891",142,2008-05-21,9.87,11.0365,12.2652
"892",143,2008-05-22,NA,11.0948,12.3214
"893",144,2008-05-23,NA,11.154,12.3788
"894",145,2008-05-24,NA,11.2138,12.4361
"895",146,2008-05-25,NA,11.273,12.4939
"896",147,2008-05-26,NA,11.3292,12.5503
"897",148,2008-05-27,NA,11.3833,12.6077
"898",149,2008-05-28,NA,11.4324,12.665
"899",150,2008-05-29,NA,11.4756,12.717
"900",151,2008-05-30,NA,11.5123,12.7621
"901",152,2008-05-31,NA,11.5458,12.8078
"902",153,2008-06-01,NA,11.5763,12.8525
"903",154,2008-06-02,NA,11.6052,12.8943
"904",155,2008-06-03,NA,11.6327,12.9426
"905",156,2008-06-04,NA,11.6593,12.984
"906",157,2008-06-05,NA,11.6879,13.032
"907",158,2008-06-06,NA,11.7199,13.0849
"908",159,2008-06-07,NA,11.7567,13.1426
"909",160,2008-06-08,NA,11.7988,13.2031
"910",161,2008-06-09,NA,11.8447,13.2608
"911",162,2008-06-10,NA,11.8947,13.3198
"912",163,2008-06-11,NA,11.9459,13.379
"913",164,2008-06-12,NA,11.9968,13.4355
"914",165,2008-06-13,NA,12.0482,13.4926
"915",166,2008-06-14,NA,12.0995,13.5503
"916",167,2008-06-15,NA,12.151,13.6086
"917",168,2008-06-16,NA,12.2006,13.6643
"918",169,2008-06-17,NA,12.2476,13.7159
"919",170,2008-06-18,NA,12.2903,13.7643
"920",171,2008-06-19,NA,12.3284,13.8075
"921",172,2008-06-20,NA,12.3659,13.849
"922",173,2008-06-21,NA,12.4026,13.8866
"923",174,2008-06-22,NA,12.4391,13.9248
"924",175,2008-06-23,NA,12.4766,13.9638
"925",176,2008-06-24,NA,12.5146,14.0041
"926",177,2008-06-25,NA,12.5547,14.0455
"927",178,2008-06-26,NA,12.5969,14.0863
"928",179,2008-06-27,NA,12.6438,14.127
"929",180,2008-06-28,NA,12.6962,14.1683
"930",181,2008-06-29,NA,12.7544,14.2097
"931",182,2008-06-30,NA,12.8173,14.2515
"932",183,2008-07-01,NA,12.8822,14.2899
"933",184,2008-07-02,NA,12.9492,14.3291
"934",185,2008-07-03,NA,13.0193,14.3719
"935",186,2008-07-04,NA,13.091,14.417
"936",187,2008-07-05,NA,13.164,14.4627
"937",188,2008-07-06,NA,13.2358,14.5117
"938",189,2008-07-07,NA,13.3061,14.5583
"939",190,2008-07-08,NA,13.3724,14.6052
"940",191,2008-07-09,NA,13.4325,14.6488
"941",192,2008-07-10,NA,13.4878,14.691
"942",193,2008-07-11,NA,13.5396,14.7313
"943",194,2008-07-12,NA,13.5889,14.7685
"944",195,2008-07-13,NA,13.636,14.8059
"945",196,2008-07-14,NA,13.6802,14.8405
"946",197,2008-07-15,NA,13.7231,14.8741
"947",198,2008-07-16,NA,13.7637,14.906
"948",199,2008-07-17,NA,13.8044,14.9406
"949",200,2008-07-18,NA,13.8446,14.9793
"950",201,2008-07-19,NA,13.8858,15.0177
"951",202,2008-07-20,NA,13.9286,15.057
"952",203,2008-07-21,NA,13.9704,15.0983
"953",204,2008-07-22,NA,14.0097,15.1364
"954",205,2008-07-23,NA,14.0471,15.1728
"955",206,2008-07-24,NA,14.0823,15.2079
"956",207,2008-07-25,NA,14.1159,15.2395
"957",208,2008-07-26,NA,14.1482,15.2697
"958",209,2008-07-27,NA,14.18,15.3027
"959",210,2008-07-28,NA,14.2093,15.3359
"960",211,2008-07-29,NA,14.2355,15.3648
"961",212,2008-07-30,NA,14.257,15.3897
"962",213,2008-07-31,NA,14.275,15.4115
"963",214,2008-08-01,NA,14.2912,15.4343
"964",215,2008-08-02,NA,14.3067,15.4522
"965",216,2008-08-03,NA,14.3208,15.4719
"966",217,2008-08-04,NA,14.3324,15.4825
"967",218,2008-08-05,NA,14.3416,15.4932
"968",219,2008-08-06,NA,14.3487,15.4999
"969",220,2008-08-07,NA,14.3524,15.5028
"970",221,2008-08-08,NA,14.3529,15.4998
"971",222,2008-08-09,NA,14.3552,15.4989
"972",223,2008-08-10,NA,14.3594,15.4989
"973",224,2008-08-11,NA,14.3633,15.4995
"974",225,2008-08-12,NA,14.3655,15.5007
"975",226,2008-08-13,NA,14.3662,15.5028
"976",227,2008-08-14,NA,14.3651,15.5072
"977",228,2008-08-15,NA,14.3626,15.5125
"978",229,2008-08-16,NA,14.3563,15.5189
"979",230,2008-08-17,NA,14.3453,15.5192
"980",231,2008-08-18,NA,14.3293,15.5128
"981",232,2008-08-19,NA,14.3097,15.5037
"982",233,2008-08-20,NA,14.2844,15.4878
"983",234,2008-08-21,NA,14.2547,15.4553
"984",235,2008-08-22,NA,14.2235,15.4181
"985",236,2008-08-23,NA,14.1915,15.3764
"986",237,2008-08-24,NA,14.1585,15.3321
"987",238,2008-08-25,NA,14.1242,15.289
"988",239,2008-08-26,NA,14.0888,15.2457
"989",240,2008-08-27,NA,14.0537,15.2009
"990",241,2008-08-28,NA,14.0198,15.1573
"991",242,2008-08-29,NA,13.988,15.1176
"992",243,2008-08-30,NA,13.9582,15.0852
"993",244,2008-08-31,NA,13.9293,15.0555
"994",245,2008-09-01,NA,13.9005,15.0281
"995",246,2008-09-02,NA,13.8707,15.0046
"996",247,2008-09-03,NA,13.8402,14.9795
"997",248,2008-09-04,NA,13.8088,14.955
"998",249,2008-09-05,NA,13.7766,14.9289
"999",250,2008-09-06,NA,13.7441,14.9019
"1000",251,2008-09-07,NA,13.7117,14.8758
"1001",252,2008-09-08,NA,13.6793,14.8503
"1002",253,2008-09-09,NA,13.6448,14.8232
"1003",254,2008-09-10,NA,13.6083,14.7957
"1004",255,2008-09-11,NA,13.5716,14.7675
"1005",256,2008-09-12,NA,13.5356,14.7378
"1006",257,2008-09-13,NA,13.4995,14.7058
"1007",258,2008-09-14,NA,13.4632,14.6723
"1008",259,2008-09-15,NA,13.4266,14.6385
"1009",260,2008-09-16,NA,13.3913,14.6021
"1010",261,2008-09-17,NA,13.3578,14.5659
"1011",262,2008-09-18,NA,13.3258,14.5292
"1012",263,2008-09-19,NA,13.2948,14.4922
"1013",264,2008-09-20,NA,13.2654,14.4532
"1014",265,2008-09-21,NA,13.2372,14.4259
"1015",266,2008-09-22,NA,13.2071,14.4017
"1016",267,2008-09-23,NA,13.1754,14.3774
"1017",268,2008-09-24,NA,13.1438,14.3537
"1018",269,2008-09-25,NA,13.1117,14.3303
"1019",270,2008-09-26,NA,13.079,14.3061
"1020",271,2008-09-27,NA,13.0444,14.2813
"1021",272,2008-09-28,NA,13.008,14.2555
"1022",273,2008-09-29,NA,12.9705,14.2293
"1023",274,2008-09-30,NA,12.9331,14.2003
"1024",275,2008-10-01,NA,12.896,14.1711
"1025",276,2008-10-02,NA,12.8591,14.139
"1026",277,2008-10-03,NA,12.8229,14.1079
"1027",278,2008-10-04,NA,12.7871,14.078
"1028",279,2008-10-05,NA,12.7501,14.0453
"1029",280,2008-10-06,NA,12.7126,14.0095
"1030",281,2008-10-07,NA,12.6745,13.9776
"1031",282,2008-10-08,NA,12.6343,13.9467
"1032",283,2008-10-09,NA,12.5926,13.9134
"1033",284,2008-10-10,NA,12.5491,13.8789
"1034",285,2008-10-11,NA,12.5029,13.8432
"1035",286,2008-10-12,NA,12.4548,13.8075
"1036",287,2008-10-13,NA,12.4052,13.7763
"1037",288,2008-10-14,NA,12.3554,13.7459
"1038",289,2008-10-15,NA,12.3053,13.7163
"1039",290,2008-10-16,NA,12.2569,13.6884
"1040",291,2008-10-17,NA,12.2102,13.6637
"1041",292,2008-10-18,NA,12.1658,13.6429
"1042",293,2008-10-19,NA,12.1253,13.6248
"1043",294,2008-10-20,NA,12.0875,13.6108
"1044",295,2008-10-21,NA,12.0524,13.6075
"1045",296,2008-10-22,NA,12.02,13.606
"1046",297,2008-10-23,NA,11.9909,13.6013
"1047",298,2008-10-24,NA,11.9647,13.599
"1048",299,2008-10-25,NA,11.9406,13.5992
"1049",300,2008-10-26,NA,11.918,13.5993
"1050",301,2008-10-27,NA,11.8964,13.5971
"1051",302,2008-10-28,NA,11.8752,13.5798
"1052",303,2008-10-29,NA,11.8539,13.5561
"1053",304,2008-10-30,NA,11.8319,13.5321
"1054",305,2008-10-31,NA,11.8093,13.5072
"1055",306,2008-11-01,NA,11.7865,13.4814
"1056",307,2008-11-02,NA,11.7639,13.4567
"1057",308,2008-11-03,NA,11.741,13.431
"1058",309,2008-11-04,NA,11.7175,13.404
"1059",310,2008-11-05,NA,11.6947,13.3783
"1060",311,2008-11-06,NA,11.6726,13.3556
"1061",312,2008-11-07,NA,11.6506,13.3299
"1062",313,2008-11-08,NA,11.6299,13.3045
"1063",314,2008-11-09,NA,11.6101,13.2846
"1064",315,2008-11-10,NA,11.5909,13.2648
"1065",316,2008-11-11,NA,11.5727,13.2532
"1066",317,2008-11-12,NA,11.5542,13.2428
"1067",318,2008-11-13,NA,11.5356,13.2283
"1068",319,2008-11-14,NA,11.5168,13.215
"1069",320,2008-11-15,NA,11.4984,13.2013
"1070",321,2008-11-16,NA,11.4791,13.1839
"1071",322,2008-11-17,NA,11.4586,13.1627
"1072",323,2008-11-18,NA,11.4367,13.1399
"1073",324,2008-11-19,NA,11.413,13.117
"1074",325,2008-11-20,NA,11.3886,13.0929
"1075",326,2008-11-21,NA,11.3646,13.0635
"1076",327,2008-11-22,NA,11.3407,13.0299
"1077",328,2008-11-23,NA,11.3165,12.9988
"1078",329,2008-11-24,NA,11.2916,12.9666
"1079",330,2008-11-25,NA,11.2653,12.9306
"1080",331,2008-11-26,NA,11.2372,12.8929
"1081",332,2008-11-27,NA,11.2079,12.8561
"1082",333,2008-11-28,NA,11.1783,12.8332
"1083",334,2008-11-29,NA,11.1487,12.8163
"1084",335,2008-11-30,NA,11.1188,12.7996
